source,company,job_id,title,location,description,posting_date,job_url,discard_reason,score,urgency,job_signals_score,company_signals_score,score_breakdown,linkedin_url,company_size,funding_stage
dice/greenhouse,Upstart,jobs?gh_jid=7875459,"Senior Security Engineering Manager, Enterprise Security",United States | Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About Upstart&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;At Upstart, we’re united by a mission that matters: to radically reduce the cost and complexity of borrowing for all Americans. Every day, we bring creativity, experimentation, and advanced AI to reshape access to credit, helping millions move forward financially with clarity and confidence.&lt;/p&gt;
&lt;p&gt;As the leading AI lending marketplace, we partner with banks and credit un",2026-05-20,https://careers.upstart.com/jobs?gh_jid=7875459,,22,MEDIUM,9,13,1500emp_public(-15) 50OpenRoles(+15) NY(+10) Fintech(+5),https://www.linkedin.com/company/upstart/jobs,~1500 (public),Public
dice/greenhouse,Upstart,jobs?gh_jid=7946818,"Senior Security Engineering Manager, Product Security",United States | Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About Upstart&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;At Upstart, we’re united by a mission that matters: to radically reduce the cost and complexity of borrowing for all Americans. Every day, we bring creativity, experimentation, and advanced AI to reshape access to credit, helping millions move forward financially with clarity and confidence.&lt;/p&gt;
&lt;p&gt;As the leading AI lending marketplace, we partner with banks and credit un",2026-05-20,https://careers.upstart.com/jobs?gh_jid=7946818,,22,MEDIUM,9,13,1500emp_public(-15) 50OpenRoles(+15) NY(+10) Fintech(+5),https://www.linkedin.com/company/upstart/jobs,~1500 (public),Public
greenhouse,Clsgroup,job-detail?gh_jid=5829352004,"Assistant Vice President, Cyber Resilience and Recovery Specialist","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-05-19,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5829352004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5976832004,"Assistant Vice President, Windows Platform Operations","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-05-12,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5976832004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5986257004,"Vice President, Infrastructure Engineering & Support","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-05-01,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5986257004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5836721004,"Assistant Vice President, Information Cyber Security Engineer","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-04-30,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5836721004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5639370004,Application Development Software Engineer,"Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-04-29,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5639370004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5835047004,"Assistant Vice President, Application Support","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-04-29,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5835047004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5831178004,"Assistant Vice President, Cyber Security Analyst – Incident Response","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-04-29,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5831178004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Clsgroup,job-detail?gh_jid=5831182004,"Assistant Vice President, Cyber Security Analyst – Third-party Incident Monitoring and Response","Iselin, New Jersey, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;About CLS:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;CLS is the trusted party at the centre of the global FX ecosystem.&amp;nbsp; Utilized by thousands of counterparties, CLS makes FX safer, smoother and more cost effective.&amp;nbsp; Trillions of dollars’ worth of currency flows through our systems each day.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Created by the market for the market, our unrivalled global settlement infrastructure reduces systemic",2026-04-29,https://www.cls-group.com/people/your-career/jobs/job-detail?gh_jid=5831182004,,22,MEDIUM,9,13,1000-5000emp(-10) Private(+15) 17OpenRoles(+15) NY(+10),https://www.linkedin.com/company/clsgroup/jobs,1000-5000 (private),Private – FX settlement infra
greenhouse,Stability AI,careers?gh_jid=4840171101,Solutions Engineer,United States or Canada,"&lt;p&gt;&lt;strong&gt;&amp;lt; REMOTE - US and Canada &amp;gt;&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;THE OPPORTUNITY&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;Stability AI is defining what&#39;s possible at the intersection of generative AI and human creativity. Our models — across image, video, audio, and language — are among the most widely deployed AI systems in the world, used by individual creators and Fortune 500 enterprises alike. As we scale our enterprise go-to-market, we&#",2026-04-27,http://stability.ai/careers?gh_jid=4840171101,,22,MEDIUM,9,13,184emp(+15) Funded(+15) 5OpenRoles(+10) NY(+10) Layoffs(-20),https://www.linkedin.com/company/stability-ai/jobs,~184 (distressed),Funded – $399M but layoffs
greenhouse,Stability AI,careers?gh_jid=4679992101,Senior Site Reliability Engineer,United States,"&lt;p&gt;&lt;strong&gt;&amp;lt; Remote - United States &amp;gt;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Job&lt;/strong&gt; &lt;strong&gt;Description&lt;/strong&gt;:&lt;br&gt;Stability AI’s Engineering Operations team is looking for a Senior Site Reliability Engineer (SRE) to join our growing team and play a pivotal role in improving and shaping our cloud infrastructure. The person will closely work with engineering, IT, security, and product teams to drive innovation and reliability in a",2026-04-24,http://stability.ai/careers?gh_jid=4679992101,,22,MEDIUM,9,13,184emp(+15) Funded(+15) 5OpenRoles(+10) NY(+10) Layoffs(-20),https://www.linkedin.com/company/stability-ai/jobs,~184 (distressed),Funded – $399M but layoffs
greenhouse,Stability AI,careers?gh_jid=4712826101,Generative AI Inference Engineer,United States ,"&lt;p&gt;Generative AI Inference Engineer&lt;/p&gt;
&lt;p&gt;&amp;lt;Remote&amp;gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;We are seeking passionate Machine Learning Engineers to join our Inference team, focusing on the creative applications of generative AI models. The ideal candidate will have substantial experience developing and running inference for multi-modal models. A deep understanding of diffusion model architectures and f",2026-03-20,http://stability.ai/careers?gh_jid=4712826101,,22,LOW,9,13,184emp(+15) Funded(+15) 5OpenRoles(+10) NY(+10) Layoffs(-20),https://www.linkedin.com/company/stability-ai/jobs,~184 (distressed),Funded – $399M but layoffs
greenhouse,Stability AI,careers?gh_jid=4788645101,Director of Data Strategy & Operations,United States,"&lt;p&gt;Stability AI is a community and mission-driven, open artificial intelligence company that cares deeply about real-world implications and applications. Our most considerable advances grow from our diversity in working across multiple teams and disciplines. We are unafraid to go against established norms and explore creativity. We are motivated to generate breakthrough ideas and convert them into tangible solutions. Our vibrant communities consist of experts, leaders, and partners across ",2026-02-23,http://stability.ai/careers?gh_jid=4788645101,,22,LOW,9,13,184emp(+15) Funded(+15) 5OpenRoles(+10) NY(+10) Layoffs(-20),https://www.linkedin.com/company/stability-ai/jobs,~184 (distressed),Funded – $399M but layoffs
greenhouse,Stability AI,careers?gh_jid=4770256101,Multimodal Generative AI Researcher,Remote,"&lt;p&gt;&lt;strong&gt;Multimodal Generative AI Researcher&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;Location:&lt;/strong&gt; Remote&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the Role&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;We’re looking for a Research Scientist with deep expertise in &lt;strong&gt;training and fine-tuning large Vision-Language and Language Models (VLMs / LLMs)&lt;/strong&gt; for downstream multimodal tasks. You’ll help push the next frontier of models that reason across ",2026-01-29,http://stability.ai/careers?gh_jid=4770256101,,22,LOW,9,13,184emp(+15) Funded(+15) 5OpenRoles(+10) NY(+10) Layoffs(-20),https://www.linkedin.com/company/stability-ai/jobs,~184 (distressed),Funded – $399M but layoffs
dice/greenhouse,Axon,26b2ab8b-abe6-44b4-ae09-25b2bcb34b8c,"Senior Backend Engineer, Axon 911","New York, NY",,2026-05-22,https://www.dice.com/job-detail/26b2ab8b-abe6-44b4-ae09-25b2bcb34b8c,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,6b209b06-ca2f-47ec-b755-a6f8cb38c026,"Senior Platform Software Engineer, Axon 911","New York, NY",,2026-05-22,https://www.dice.com/job-detail/6b209b06-ca2f-47ec-b755-a6f8cb38c026,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7668421003,"Account Executive, Air, Northeast","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-21,https://job-boards.greenhouse.io/axon/jobs/7668421003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7633383003,"Senior Enterprise Account Executive, Air","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-21,https://job-boards.greenhouse.io/axon/jobs/7633383003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7712305003,"Unified Communications Integration Engineer, Public Safety","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-20,https://job-boards.greenhouse.io/axon/jobs/7712305003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7507065003,"Senior Frontend Software Engineer, Axon 911","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-15,https://job-boards.greenhouse.io/axon/jobs/7507065003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7504120003,"Senior Platform Software Engineer, Axon 911","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-15,https://job-boards.greenhouse.io/axon/jobs/7504120003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Axon,7499970003,"Software Engineer, Axon 911","New York, New York, United States","&lt;div class=&quot;content-intro&quot;&gt;&lt;h4&gt;&lt;strong&gt;Join Axon and be a Force for Good.&lt;/strong&gt;&lt;/h4&gt;
&lt;p&gt;At Axon, we’re on a mission to Protect Life. We’re explorers, pursuing society’s most critical safety and justice issues with our ecosystem of devices and cloud software. Like our products, we work better together. We connect with candor and care, seeking out diverse perspectives from our customers, communities and each other.&lt;br&gt;&lt;br&gt;Life at Axon is",2026-05-15,https://job-boards.greenhouse.io/axon/jobs/7499970003,,20,MEDIUM,8,12,4000emp_public(-15) Public(+20) 189OpenRoles(+15) NY(+10),https://www.linkedin.com/company/axon/jobs,~4000 (public),Public
dice/greenhouse,Instacart,de220e52-f9ff-4a8a-a743-1cae64e1774b,Senior Site Reliability Engineer I,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/de220e52-f9ff-4a8a-a743-1cae64e1774b,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7403549,"Director, Pricing Strategy",United States - Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7403549,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7403551,"Director, Pricing Strategy","Canada - Remote (ON, AB, BC, or NS Only)","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7403551,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7939636,"Enterprise Sales Manager, StoreFront Pro",United States - Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7939636,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7939638,"Enterprise Solutions Sales Manager, StoreFront Pro","Canada - Remote (ON, AB, BC, or NS Only)","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7939638,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7566001,"Senior Machine Learning Engineer II, Growth Modeling",USA - Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7566001,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7232634,"Senior Software Engineer, Ads","Canada - Remote (ON, AB, BC, or NS Only)","&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7232634,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
dice/greenhouse,Instacart,?gh_jid=7776249,"Senior Software Engineer, Data Governance & Foundations",United States - Remote,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;We&#39;re transforming the grocery industry&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;span class=&quot;im&quot;&gt;At Instacart, we invite the world to share love through food because we believe everyone should have access to the food they love and more time to enjoy it together. Where others see a simple need for grocery delivery, we see exciting complexity and endless opportunity to serve the varied needs of our community. We work t",2026-05-21,https://instacart.careers/job/?gh_jid=7776249,,18,MEDIUM,7,11,3000emp_public(-15) 71OpenRoles(+15) NY(+10),https://www.linkedin.com/company/instacart/jobs,~3000 (public),Public
greenhouse,Oscar,7917144?gh_jid=7917144,"Analyst, Payment Integrity (Data Mining)","New York, New York, United States","&lt;p data-pm-slice=&quot;1 3 []&quot;&gt;Hi, we&#39;re Oscar. We&#39;re hiring an Analyst, Data Mining to join our Payment Integrity team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/stron",2026-05-12,http://www.hioscar.com/careers/7917144?gh_jid=7917144,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7909079?gh_jid=7909079,Applied AI Engineer,"New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring an Applied AI Engineer to join our AI team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;h3&gt;&lt;strong&gt;About the role&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;Join Oscar’s AI team to build and ",2026-05-08,http://www.hioscar.com/careers/7909079?gh_jid=7909079,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7872595?gh_jid=7872595,Analytics Engineer I,"New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring an Analytics Engineer I to join our Data Team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;The Analytics Enginee",2026-05-07,http://www.hioscar.com/careers/7872595?gh_jid=7872595,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7881815?gh_jid=7881815,Senior Data Scientist,"New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring a Senior Data Scientist to join our Data Team.&amp;nbsp;&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;We are a Da",2026-05-07,http://www.hioscar.com/careers/7881815?gh_jid=7881815,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7688263?gh_jid=7688263,"Associate, Data Analytics (NYC - Hybrid)","New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring a to join our Clinical Data Analytics team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;You will partner closely",2026-05-05,http://www.hioscar.com/careers/7688263?gh_jid=7688263,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
greenhouse,Oscar,7885360?gh_jid=7885360,"Associate, Provider Data Analytics","New York, New York, United States","&lt;p&gt;Hi, we&#39;re Oscar. We&#39;re hiring an Associate, Provider Data Analytics to join our Provider Data Operations team.&lt;/p&gt;
&lt;p&gt;Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family.&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About the role:&lt;/strong&gt;&lt;/p&",2026-05-05,http://www.hioscar.com/careers/7885360?gh_jid=7885360,,18,MEDIUM,7,11,5000emp_public(-20) 45OpenRoles(+15) NY(+10),https://www.linkedin.com/company/oscar/jobs,~5000 (public),Public
